pair_id,rank,cx,cy,gterr,corr_score,psr,context_combined,grad_ncc,phase_penalty,neigh_cons,family,dist_to_center,v25
v00051,11,567.5,343.5,96.02086758297413,0.6557777523994446,0.0,0.6181982059109512,0.40342146158218384,0.05,0.5044006034731865,192,170.43620507392203,0.48236689657724297
v00051,12,466.5,433.5,97.1219398139778,0.5755119919776917,0.0,0.5662588889680706,0.21636129915714264,0.05,0.3908968083560467,192,74.46139939592862,0.360106375501565
v00051,13,467.5,409.5,73.10351648166177,0.6007866859436035,0.0,0.5753729578763285,0.3957667052745819,0.08106601717798213,0.40907034277915955,192,96.15872295325057,0.3408732763256945
v00051,14,557.5,342.5,85.97505370956166,0.6028551459312439,0.0,0.5991425186184635,0.2963462471961975,0.05,0.4479838237166405,192,167.66782637107215,0.33660165823729216
v00051,15,473.5,313.5,23.08685618988342,0.705156147480011,0.0,0.6662639786836428,0.49484118819236755,0.05,0.5410370901226997,192,188.37329959418346,0.2244274643474764
v00051,16,585.5,344.5,114.04636131560034,0.6505573987960815,0.0,0.6334858642094288,0.40129369497299194,0.05,0.5002504214644432,192,177.45562825675606,0.22127383470200354
v00051,17,396.5,331.5,75.40046657677064,0.6709641814231873,0.0,0.6327400632894258,0.4154433012008667,0.05,0.4906826317310333,192,197.7485777445694,0.21833207523245857
v00051,18,623.5,347.5,152.16350531359336,0.6518616676330566,0.0,0.6199941510281632,0.4086110591888428,0.05,0.4881623163819313,192,196.2358275137341,0.21833207523245857
v00051,19,604.5,346.5,133.1414033481471,0.6519327759742737,0.0,0.6109538142610388,0.40013885498046875,0.05,0.5008435472846031,192,185.69464181822804,0.20027069980857076
v00051,20,463.5,482.5,146.21283624304544,0.5570601224899292,0.0,0.5344932163244889,0.15499460697174072,0.05,0.36850250139832497,192,40.47838929601819,0.09351523891641542
v00052,1,642.0,584.0,0.6241837514904838,0.9209774732589722,0.0,0.9012813225157701,0.7810401916503906,0.0,0.5872015357017517,185,164.98484778912274,0.9921655821275364
v00052,2,625.0,584.0,16.86713973353692,0.6533090472221375,0.0,0.5262464084486356,0.49427756667137146,0.05,0.4815162718296051,185,150.60212481900777,0.8772892243193122
v00052,3,643.0,571.0,12.445279179776513,0.6570445895195007,0.0,0.5550784943947367,0.4781411290168762,0.05,0.4623883590102196,185,159.65587994182988,0.5742766759252039
v00052,4,452.0,580.0,189.88650933778905,0.5864330530166626,0.0,0.5686500790021536,0.2033730298280716,0.05,0.4131750538945198,185,93.29523031752481,0.509635485595581
v00052,5,644.0,495.0,88.4185996170996,0.6482642889022827,0.0,0.6055429572779157,0.268542617559433,0.05,0.4114670529961586,185,144.08677940741129,0.5040343755732453
v00052,6,651.0,584.0,9.163951479222664,0.661566972732544,0.0,0.5430263066812115,0.6564880609512329,0.05,0.4841698482632637,185,172.7917822120022,0.4883867093839379
v00052,7,643.0,520.0,63.40292449356265,0.649766743183136,0.0,0.6252778988331549,0.26468613743782043,0.05,0.49977974593639374,185,144.3918280236108,0.4734378992134314
v00052,8,644.0,483.0,100.41549339446863,0.6009703874588013,0.0,0.5936986949233052,0.2276340126991272,0.05,0.3789461553096771,185,145.0,0.30906997185340734
v00052,9,642.0,596.0,12.608213590751792,0.6600716710090637,0.0,0.6081579914052209,0.5539384484291077,0.05,0.4284941107034683,185,171.40595088852663,0.30194425491085103
v00052,10,371.0,578.0,270.9098766050619,0.594764232635498,0.0,0.6563394939492196,0.2383803129196167,0.05,0.36521240323781967,185,150.74813431681335,0.299220457436433
v00052,11,643.0,508.0,75.40128241443917,0.6394659280776978,0.0,0.6081029631200574,0.22853483259677887,0.05,0.45506300032138824,185,143.22360140703069,0.27785306743629873
v00052,12,668.0,584.0,26.150854847949272,0.5858492851257324,0.0,0.5342793914016978,0.4350740909576416,0.05,0.43595051020383835,185,187.82971010998233,0.2619553143207798
v00052,13,587.0,583.0,54.85760485117516,0.5758956670761108,0.0,0.5773501071214432,0.16225582361221313,0.05,0.4311707466840744,185,120.24142381059865,0.21397973275217955
v00052,14,507.0,582.0,134.8633901801661,0.6270514726638794,0.0,0.6518116403190621,0.24816280603408813,0.05,0.40991199016571045,185,82.29823813423954,0.21026245837930738
v00052,15,644.0,470.0,113.41287000164773,0.5863001346588135,0.0,0.5630835241261157,0.23389971256256104,0.05,0.3622603565454483,185,147.09180806557515,0.19375164002104442
v00052,16,643.0,546.0,37.41009619907785,0.5793228149414062,0.0,0.5175363385289116,0.3652471899986267,0.05,0.410577654838562,185,150.2165104108067,0.18542943942022658
v00052,17,642.0,609.0,25.607797281178723,0.6089505553245544,0.0,0.5930820845185397,0.4548313021659851,0.05,0.3923039361834526,185,179.0111728356641,0.1803748796579833
v00052,18,642.0,622.0,38.60766132826321,0.6155350208282471,0.0,0.6230300141049034,0.31765979528427124,0.05,0.39043793827295303,185,187.21111078138497,0.1686595804915567
v00052,19,509.0,443.0,193.28955949896627,0.5599614381790161,0.0,0.5441395959851715,0.17098063230514526,0.05,0.4071359410881996,185,57.706152185014034,0.15050400876075576
v00052,20,444.0,580.0,197.88528400890047,0.5872992873191833,0.0,0.5581476346568259,0.3458437919616699,0.05,0.41756200790405273,185,97.65244492586962,0.1490812177332078
v00053,1,451.5,349.5,271.7134254121208,0.7128004431724548,0.0,0.7525534338326931,0.46175527572631836,0.05,0.0,147,158.12178850493692,0.6596445075882209
v00053,2,573.5,357.5,344.4564157841696,0.6640669703483582,0.0,0.7107219970037502,0.4012436866760254,0.05,0.0,147,160.33870399875383,0.5639923313339334
v00053,3,435.5,592.5,122.10957130820313,0.6089879274368286,0.0,0.6790766500414391,0.44858652353286743,0.05,0.0,147,112.76745984547138,0.39165609883699265
v00053,4,568.5,419.5,303.108186326339,0.5428194403648376,0.0,0.5353491755878308,0.3221127688884735,0.05,0.0,147,105.7000473036791,0.3552654430573902
v00053,5,447.5,412.5,217.26424172239552,0.5595955848693848,0.0,0.5162017178440765,0.32767799496650696,0.05,0.0,147,102.04165815979276,0.3184131351321608
v00053,6,569.5,408.5,310.0293358065321,0.5577379465103149,0.0,0.5103484550709054,0.3478717505931854,0.05,0.0,147,114.902132269162,0.2630050436767121
v00053,7,556.5,601.5,243.4437013109008,0.6454835534095764,0.0,0.6563916988038832,0.35188552737236023,0.05,0.0,147,116.16582974351795,0.14772625816407142
v00053,8,564.5,478.5,271.9551524938928,0.5894768834114075,0.0,0.6370030986714965,0.4649076461791992,0.05,0.0,147,67.98896969362015,0.11861510116302833
v00053,9,314.5,584.5,1.1367982303817186,0.9555952548980713,0.0,0.7965728684601256,0.8519794344902039,0.0,0.0,147,203.83939756582876,0.10693668927337001
v00053,10,442.5,472.5,170.1435704290074,0.6222537755966187,0.0,0.6420877528023462,0.24380581080913544,0.05,0.0,147,63.73774391990981,0.07053821837489993
v00053,11,321.5,462.5,121.43357463004733,0.6385849118232727,0.0,0.7252776229007589,0.4307125210762024,0.05,0.0,147,182.3965460199288,0.06108539840527577
v00053,12,448.5,401.5,226.6260514014315,0.5468165278434753,0.0,0.4921923013245252,0.3094422519207001,0.05,0.0,147,111.15079846766734,0.044342998798028596
v00053,13,321.5,584.5,7.833544921769056,0.5531487464904785,0.0,0.42972427946585007,0.5392018556594849,0.05,0.0,147,197.49050610092627,0.03851326123704317
v00053,14,317.5,531.5,52.320908608118,0.546877920627594,0.0,0.5460683401279893,0.3678130507469177,0.05,0.0,147,185.19854211089245,0.031024787234985838
v00053,15,317.5,541.5,42.35338897647954,0.5671462416648865,0.0,0.5485858131645595,0.38686200976371765,0.05,0.0,147,187.15902329302747,0.03096067799237364
v00053,16,446.5,423.5,208.0676195101264,0.5382166504859924,0.0,0.5271163380145015,0.2777506411075592,0.0875,0.0,147,93.35148632989193,0.029711477029464143
v00053,17,566.5,450.5,285.7289600391281,0.41483867168426514,0.0,0.4259662524528996,0.25305628776550293,0.05,0.0,147,82.90054282090075,0.027982329950804248
v00053,18,568.5,429.5,297.8101823280336,0.5353294014930725,0.0,0.4887587593396744,0.32764917612075806,0.09358541225631423,0.0,147,98.2980162566875,0.021408386443042944
v00053,19,318.5,520.5,63.36476876132202,0.5615524649620056,0.0,0.5317578185341522,0.42438220977783203,0.05,0.0,147,182.6540445760783,0.018676555088956232
v00053,20,685.5,486.5,384.28252635636846,0.5427892804145813,0.0,0.6454275479544577,0.36486396193504333,0.05,0.0,147,185.9905911598756,0.01826648839949498
v00054,1,639.0,447.0,432.2170061940924,0.7421324849128723,0.0,0.7456957979085448,0.5010236501693726,0.05,0.1958785466849804,151,148.7615541731129,0.851248270173185
v00054,2,645.0,568.0,377.9832578647153,0.8004618287086487,0.0,0.780653153075813,0.44745585322380066,0.05,0.22946615144610405,151,160.15305179733542,0.8015773199897386
v00054,3,512.0,334.0,431.8632817597601,0.7471773624420166,0.0,0.7512299598287047,0.4004793167114258,0.05,0.15503986552357674,151,166.43316977093238,0.5560733931072251
v00054,4,641.0,498.0,405.39409040401415,0.5593166351318359,0.0,0.5458315447814366,0.32771769165992737,0.05,0.2099822973832488,151,141.01418368376991,0.4536802943107942
v00054,5,396.0,403.0,320.29217850081073,0.5859153866767883,0.0,0.5568587795745779,0.33749324083328247,0.05,0.3641129285097122,151,142.21462653327893,0.43847160249739975
v00054,6,642.0,508.0,401.2151261891757,0.5641128420829773,0.0,0.5258897753000225,0.340973436832428,0.05885254915624212,0.43937499821186066,151,142.22517358048822,0.4329549883756325
v00054,7,395.0,393.0,329.4690739057264,0.6002180576324463,0.0,0.5909327025893352,0.31245821714401245,0.05,0.1736884790007025,151,149.91330828182,0.39263607908988735
v00054,8,519.0,455.0,337.8552839569088,0.7244741916656494,0.0,0.7216678323638712,0.334619402885437,0.05,0.1835781829431653,151,48.84669896727925,0.2614582707411991
v00054,9,527.0,574.0,268.6232399707478,0.5638536810874939,0.0,0.6039624849627325,0.3637971580028534,0.05,0.09374393778853118,151,78.77182237323191,0.16206630133587552
v00054,10,516.0,405.0,374.7494364511042,0.5438457727432251,0.0,0.5623150493217958,0.31008878350257874,0.09358541225631423,0.20829496905207634,151,96.33794683301072,0.16096203935947423
v00054,11,400.0,462.0,266.66283962691955,0.6494573354721069,0.0,0.6549100775181892,0.3537331223487854,0.05,0.17002346459776163,151,106.97663296253066,0.1424745894086261
v00054,12,515.0,395.0,382.2563683863514,0.6055387258529663,0.0,0.5852821564586342,0.292444109916687,0.125,0.3992798663675785,151,106.06601717798213,0.10606287908743268
v00054,13,642.0,518.0,396.36635887628074,0.5275795459747314,0.0,0.542267044002277,0.3221917152404785,0.05,0.2462594285607338,151,143.13629868066312,0.09867702742547625
v00054,14,407.0,582.0,168.53811885327704,0.589877724647522,0.0,0.6060677098948082,0.19286121428012848,0.05,0.1223501618951559,12,123.98790263570072,0.0723445843053424
v00054,15,649.0,629.0,364.06301137068255,0.6065645217895508,0.0,0.5765153570668206,0.36758720874786377,0.05,0.33920736610889435,151,197.08373854785685,0.049494812508362525
v00054,16,396.0,413.0,310.83724451011267,0.5291112661361694,0.0,0.56032584139703,0.28241580724716187,0.05,0.21587840095162392,151,135.5912976558599,0.037811413955944374
v00054,17,515.0,385.0,390.44489778466516,0.5736697912216187,0.0,0.5442897577248051,0.2986909747123718,0.16249999999999998,0.16118665086105466,151,115.97413504743201,0.03477363120437767
v00054,18,392.0,342.0,377.50833975758644,0.7212817072868347,0.0,0.7280272006038935,0.371570348739624,0.05,0.16356359608471394,151,191.38442987871298,0.023369761558254487
v00054,19,454.0,338.0,401.91070192858416,0.5285301208496094,0.0,0.511065693714356,0.28337377309799194,0.05885254915624212,0.010030284523963928,151,168.40427548016706,0.02200750312282969
v00054,20,648.0,619.0,365.347324199578,0.5848251581192017,0.0,0.5786391660811487,0.3234291076660156,0.05,0.19357575033791363,151,189.90787240133042,0.021731925863972282
v00055,1,535.5,564.5,1.0293151263108782,0.9056257605552673,0.0,0.7937587386624179,0.7204278111457825,0.0,0.5606688559055328,185,73.62404498531713,0.8681467864311335
v00055,2,380.5,568.5,154.13267013502573,0.7163580060005188,0.0,0.7564490925322025,0.45778828859329224,0.05,0.38781508803367615,185,137.7406984155373,0.8205287114417378
v00055,3,621.5,562.5,86.94527286274433,0.6553875803947449,0.0,0.6201143620806588,0.44839152693748474,0.05,0.46489617973566055,185,136.63271936106665,0.5501906489553987
v00055,4,461.5,566.5,73.10942820361524,0.6590579152107239,0.0,0.6214845425042761,0.4693489074707031,0.05,0.4632892534136772,185,76.84074440035052,0.5154771714355401
v00055,5,538.5,662.5,98.51694746870973,0.6541857123374939,0.0,0.619906973082301,0.34970247745513916,0.05,0.4745384231209755,185,166.99850298730226,0.5049143879200134
v00055,6,607.5,562.5,72.94796425742514,0.6293089985847473,0.0,0.5621779642317605,0.34652143716812134,0.05,0.4363952949643135,185,124.34830115445888,0.3957667405251552
v00055,7,585.5,563.5,50.934344732610484,0.6383959054946899,0.0,0.55656918404684,0.3516843914985657,0.05885254915624212,0.41991453617811203,185,106.50117370245269,0.3807499439372226
v00055,8,490.5,565.5,44.092221538033094,0.6291103959083557,0.0,0.5745269028075266,0.4338332712650299,0.05,0.41583819687366486,185,66.18534581008095,0.33156163294927715
v00055,9,532.5,467.5,96.583678742341,0.6780694723129272,0.0,0.6303177603002673,0.4504510760307312,0.05,0.4945570081472397,185,45.96194077712559,0.32860820417556674
v00055,10,476.5,565.5,58.08656485181835,0.6330081224441528,0.0,0.5989489749129694,0.331696480512619,0.05,0.4337910935282707,185,69.58807369082723,0.3050110093927247
v00055,11,532.5,478.5,85.58652665623777,0.7017596960067749,0.0,0.6681697057008733,0.4972274899482727,0.05,0.5286107212305069,185,38.96793553679743,0.2875339955364274
v00055,12,439.5,567.5,95.13091230665982,0.6315189599990845,0.0,0.5043146160673648,0.3943626880645752,0.09358541225631423,0.4144713766872883,185,90.6449116056715,0.2706794636267997
v00055,13,483.5,565.5,51.08900574704644,0.6479489207267761,0.0,0.5959158973557593,0.43538156151771545,0.05,0.4248503968119621,185,67.54628043053148,0.26775019464131167
v00055,14,446.5,566.5,88.10250285625774,0.6501324772834778,0.0,0.5947036313520752,0.42142242193222046,0.11020817282989959,0.45550551265478134,185,85.34928236370826,0.266201753114294
v00055,15,629.5,562.5,94.94409125355033,0.6569648385047913,0.0,0.6089115505218332,0.41782212257385254,0.09358541225631423,0.4673043265938759,185,143.7932543619484,0.2517953026662797
v00055,16,537.5,640.5,76.4946622213211,0.6541167497634888,0.0,0.5741243938543821,0.3654963970184326,0.05,0.4742766097187996,185,145.41836197674624,0.24999028794100459
v00055,17,468.5,566.5,66.11373521589003,0.644716203212738,0.0,0.6161498442998788,0.4762670695781708,0.0875,0.45027413219213486,185,73.58328614570023,0.24868707894213893
v00055,18,599.5,563.5,64.93367737326214,0.6539214253425598,0.0,0.5441899892528361,0.43670275807380676,0.05,0.4649254009127617,185,118.03601145413208,0.20862980794211822
v00055,19,533.5,510.5,53.572182354789526,0.6973721385002136,0.0,0.5970631780067532,0.46744075417518616,0.05,0.5310016646981239,185,35.106979363083916,0.20686933680076017
v00055,20,532.5,489.5,74.59021444367927,0.6729745864868164,0.0,0.5734777236973922,0.4411548376083374,0.05,0.5101153254508972,185,34.15406271587613,0.20659964951122695
v00056,1,435.0,488.0,239.08904339656564,0.533019483089447,0.0,0.4803811122262037,0.34432855248451233,0.05,0.22352736024186015,170,66.09841147864296,0.840910423945344
v00056,2,336.0,480.0,338.4114943430763,0.6446413993835449,0.0,0.6938751017900853,0.3363019824028015,0.05,0.2417459972202778,170,165.21501142450705,0.6899726122357768
