pair_id,set_type,dist_to_replica,delta_corr_score,gt_corr_score,replica_corr_score,delta_fft_gradient_score,gt_fft_gradient_score,replica_fft_gradient_score,delta_psr,gt_psr,replica_psr,delta_peak_margin,gt_peak_margin,replica_peak_margin,delta_context_32,gt_context_32,replica_context_32,delta_context_64,gt_context_64,replica_context_64,delta_context_128,gt_context_128,replica_context_128,delta_phase_residual,gt_phase_residual,replica_phase_residual,delta_template_residual,gt_template_residual,replica_template_residual,delta_center_prior,gt_center_prior,replica_center_prior,delta_score_combined,gt_score_combined,replica_score_combined
pair_095,SetB,137.23337786413333,0.007113993167877197,0.8129181861877441,0.8058041930198669,0.013396918773651123,0.5342980623245239,0.5209011435508728,0.03930497169494629,3.313218593597412,3.273913621902466,0.006285011768340992,0.0063244700431823,3.9458274841308594e-05,-0.005577724908818249,0.7052116654548745,0.7107893903636927,-0.00043794693107390703,0.7856016627234074,0.7860396096544813,0.0071141039856160715,0.7756633827256878,0.7685492787400717,0.005159322172403398,0.0666580870747566,0.0614987649023532,-91.96252441406273,1911.7181396484373,2003.6806640625,51.5102574251286,173.65770930194836,122.14745187681976,-0.0031134425505104923,0.7885784101493141,0.7916918526998246
pair_097,SetB,149.48578527739687,0.0006778240203857422,0.7591485381126404,0.7584707140922546,-0.014416933059692383,0.3953628242015838,0.4097797572612762,-0.1469357013702397,2.2210819721221924,2.368017673492432,0.0004792213439941,0.0006778240203857,0.0001986026763916,0.028959406781083552,0.7596425305642045,0.730683123783121,0.009067374206008783,0.7172898483564337,0.7082224741504249,-0.06857421323007551,0.6245233331699372,0.6930975464000128,0.033059332519769696,0.0877524763345718,0.0546931438148021,719.56494140625,3470.180419921875,2750.615478515625,-84.29324527384463,53.033008588991066,137.3262538628357,0.004896183088484607,0.7365561663504169,0.7316599832619323
pair_099,SetB,182.4636950190366,0.016655683517456055,0.7442545890808105,0.7275989055633545,0.02236047387123108,0.3871572911739349,0.3647968173027038,0.1077885627746582,2.801119327545166,2.693330764770508,0.0105740427970886,0.0165905952453613,0.0060165524482727,0.012197354353362333,0.650758958553427,0.6385616042000647,0.01974924457965499,0.7371960073492446,0.7174467627695896,0.01437279163854932,0.7225603831209252,0.7081875914823759,0.038127034902572604,0.0842234641313552,0.0460964292287826,-38.84912109375,4615.95263671875,4654.8017578125,-20.419657135515365,123.1665539016173,143.58621103713267,0.02149154657157515,0.7289334174759968,0.7074418709044217
pair_100,SetB,99.18165152889924,0.06813168525695801,0.6129701733589172,0.5448384881019592,0.059366464614868164,0.4143444895744324,0.3549780249595642,0.3885767459869389,3.026628017425537,2.638051271438598,0.0014939308166504002,0.0016465783119201,0.0001526474952697,0.2236515557294683,0.4584028791113065,0.2347513233818382,-0.07867893716703939,0.2663047588891952,0.3449836960562346,0.028811687406158915,0.4985171114001679,0.469705423994009,0.0185961686074734,0.069677785038948,0.0510816164314746,1.988525390625,2937.4892578125,2935.500732421875,-99.13438527033694,27.721832551258224,126.85621782159517,0.06992003923423945,0.5057378499532,0.4358178107189606
pair_101,SetB,19.0,0.014818787574768066,0.7192181944847107,0.7043994069099426,0.016811162233352717,0.3428502380847931,0.3260390758514404,0.006182074546813965,1.853278636932373,1.847096562385559,0.004237890243530271,0.0042843222618103,4.64320182800293e-05,-0.009760836220068292,0.5660801882674401,0.5758410244875084,0.01292418821105401,0.6541317989175113,0.6412076107064573,0.013873011476045138,0.6864911751554894,0.6726181636794443,0.0293560363352299,0.0623303540050983,0.0329743176698684,-32.03076171875,4938.98193359375,4971.0126953125,10.700629890966582,198.00252523642217,187.3018953454556,0.09134552680006969,0.6693637966987772,0.5780182698987075
pair_103,SetB,135.2368293032634,0.008103370666503906,0.7669838070869446,0.7588804364204407,-0.0010654330253601074,0.4218597114086151,0.4229251444339752,0.054804086685180664,2.884124755859375,2.8293206691741943,-0.0058072209358215,0.0040138959884643,0.0098211169242858,0.015148450345715547,0.7080549732977172,0.6929065229520016,0.021328889560778053,0.7309886424029856,0.7096597528422075,0.005118739185179244,0.7292569984236061,0.7241382592384269,0.0194846689701081,0.0879857763648033,0.0685011073946952,265.125732421875,4005.946044921875,3740.8203125,-30.408578238798995,90.80198235721508,121.21056059601408,0.01662181163082821,0.753830488510883,0.7372086768800548
pair_105,SetB,135.44740676735012,0.003138124942779541,0.7772510647773743,0.7741129398345947,0.014465272426605169,0.4677537083625793,0.4532884359359741,0.013488769531249556,2.6661298274993896,2.65264105796814,-0.0008795261383056,0.0006437301635742,0.0015232563018798,0.026503050509072867,0.7739274301320891,0.7474243796230162,-0.026894693712605777,0.7292615275062194,0.7561562212188252,0.050665217418170094,0.7274778531507005,0.6768126357325304,0.0007550343871117055,0.0750308558344841,0.0742758214473724,-23.621826171875,2316.521484375,2340.143310546875,68.61394090982378,126.0813229626022,57.467382052778426,-0.0016571249203454208,0.7603537214480088,0.7620108463683543
pair_111,SetB,40.0,0.1411535143852234,0.8513476252555847,0.7101941108703613,0.06616976857185364,0.5388698577880859,0.4727000892162323,0.5708518028259273,3.322273731231689,2.7514219284057617,-0.6990751028060913,0.01111900806427,0.7101941108703613,-0.16705351912205135,0.5843659923077151,0.7514195114297665,0.34995316838437485,0.86454892594681,0.5145957575624351,0.19869422694977923,0.8329297211575188,0.6342354942077396,0.0711485184729099,0.1046807244420051,0.0335322059690952,-641.519775390625,1787.263916015625,2428.78369140625,-39.83728718390199,142.24099268495002,182.078279868852,0.2606717811819764,0.8322416444920739,0.5715698633100975
pair_117,SetB,114.35471131527551,0.006453216075897217,0.7404214143753052,0.733968198299408,-0.0044170320034027655,0.4395357966423034,0.4439528286457062,0.15184521675109863,2.5218801498413086,2.37003493309021,0.0049099326133727065,0.0049203634262084,1.043081283569336e-05,0.013574908066616542,0.8186534574663205,0.8050785493997039,0.013101042221453918,0.7657203951814985,0.7526193529600446,0.006170599156263279,0.7060263175755012,0.6998557184192379,0.03153463825583461,0.0937085375189781,0.0621738992631435,-407.787353515625,2708.08349609375,3115.870849609375,99.0403732486053,127.20062892926276,28.16025568065745,-0.006691708747084246,0.7451315986900102,0.7518233074370945
pair_122,SetB,20.0,0.020010441541671697,0.3635213971138,0.3435109555721283,0.03408105671405792,0.1780527085065841,0.1439716517925262,0.22989273071289062,2.589757204055786,2.3598644733428955,0.0168925225734711,0.0200104415416717,0.0031179189682006,0.010827060109611264,0.3248816308242021,0.3140545707145908,0.020293300222981314,0.2657854439335659,0.2454921437105846,0.016569405364713075,0.3345739498826358,0.3180045445179227,0.007302768528461498,0.0458908975124359,0.0385881289839744,83.123046875,4586.49658203125,4503.37353515625,-17.139966381359557,78.3613425101944,95.50130889155396,0.023447330255643883,0.2987308864545061,0.2752835561988622
pair_126,SetB,191.04188022525324,0.029664814472198486,0.3212959468364715,0.291631132364273,0.0483859553933143,0.0610092654824256,0.0126233100891113,0.33872056007385254,2.8525290489196777,2.513808488845825,0.0027839541435242,0.0036762356758117,0.0008922815322875,0.052758941396888914,0.388548047851082,0.3357891064541931,0.02631200845067322,0.3296993021842703,0.3033872937335971,0.025716294453594635,0.283699309845436,0.2579830153918414,0.024022165685892098,0.0601556003093719,0.0361334346234798,260.74072265625,4367.4404296875,4106.69970703125,-133.91151797459167,43.382023926967726,177.2935419015594,0.10662307118544839,0.278603380980899,0.1719803097954506
pair_129,SetB,74.10802925459562,0.15102005004882812,0.7669628262519836,0.6159427762031555,0.01959222555160528,0.3248344957828522,0.3052422702312469,0.6669235229492183,3.015799760818481,2.3488762378692627,0.0004248023033142001,0.0012120604515075,0.0007872581481933,-0.030479915593220275,0.6906412876724232,0.7211212032656434,0.17648748017340854,0.7521355772615828,0.5756480970881742,0.14492741164623246,0.7371796375550126,0.5922522259087801,0.024219915270805407,0.0664866119623184,0.042266696691513,-560.9326171875,2407.041259765625,2967.973876953125,-44.13658668998744,126.28935030318272,170.42593699317015,0.1981011705471355,0.7522113658801876,0.5541101953330521
pair_131,SetB,158.02847844613325,0.01191776990890503,0.7396441698074341,0.727726399898529,0.021430969238281306,0.4386799931526184,0.4172490239143371,0.13644719123840332,2.3726656436920166,2.2362184524536133,0.0004987120628356575,0.0005090236663818,1.0311603546142578e-05,-0.015329282063226146,0.6287198918350076,0.6440491738982338,0.03541462137703777,0.6589618434031577,0.6235472220261199,0.016954351475147345,0.6889070057841027,0.6719526543089553,0.007696449756622301,0.0603507906198501,0.0526543408632278,479.255615234375,3432.680908203125,2953.42529296875,11.121320635249134,150.50747489742827,139.38615426217913,0.014445356038655599,0.6971604037775682,0.6827150477389126
pair_133,SetB,148.4082207965583,-0.008626759052276611,0.7933622002601624,0.801988959312439,-0.029784291982650757,0.494560569524765,0.5243448615074158,-0.07007050514221191,3.171149015426636,3.241219520568848,0.00040996074676510007,0.001235544681549,0.0008255839347839,0.07652076694301202,0.783853128961056,0.707332362018044,0.06668815846605358,0.773639713321707,0.7069515548556534,0.06520556387189524,0.7577948284913525,0.6925892646194572,0.012729644775390597,0.1000069454312324,0.0872773006558418,169.627197265625,2632.716064453125,2463.0888671875,-126.92258485571082,140.30858847554558,267.2311733312564,0.04906584004848191,0.7838485435232998,0.7347827034748179
