pair_id,candidate_id,cx,cy,corr_score,fft_intensity_score,fft_gradient_score,peak_margin,psr,context_32,context_64,context_128,phase_dx,phase_dy,phase_residual,scale_consistency,rotation_consistency,periodicity_distance,periodicity_index,template_residual,edge_similarity,center_prior,PACE_score,score_combined,correct
pair_002,19,478.5,313.5,0.7000424861907959,0.7000424861907959,0.4634036421775818,0.7000424861907959,2.017195224761963,0.4150027218110141,0.4866398241375346,0.2448186124616129,-2.0,0.0,0.0561664886772632,0.0,0.0,0.0,0.751104497258775,2457.29443359375,0.0,187.73518583366305,0.8071111440658569,0.5223444643882114,0
pair_003,0,252.0,880.0,0.8644014596939087,0.8644014596939087,0.6357932090759277,0.0002101063728332,1.7928823232650757,0.8408337685474311,0.8394744584315583,0.8417818638043578,5.0,0.0,0.0389513075351715,0.0,0.0,0.0,0.7386200951778252,1936.3056640625,0.0,453.7664597565581,1.035619616508484,0.7002823069085102,0
pair_003,1,419.0,654.0,0.8641913533210754,0.8641913533210754,0.6280164122581482,0.0004739761352539,1.7866802215576172,0.8357007946376058,0.8393020148042311,0.8389413987825585,-1.0,0.0,0.04879966750741,0.0,0.0,0.0,0.7386200951778252,1942.1826171875,0.0,174.0028735394907,1.035321831703186,0.8562997256115925,0
pair_003,2,448.0,655.0,0.8637173771858215,0.8637173771858215,0.6305515170097351,0.0003798007965087,1.7564440965652466,0.8337292037066244,0.8422330655821493,0.8388879401772819,-4.0,0.0,0.0529131069779396,0.0,0.0,0.0,0.7386200951778252,1942.770263671875,0.0,163.4900608599801,1.034662842750549,0.7830704277979066,0
pair_003,3,614.0,675.0,0.8633375763893127,0.8633375763893127,0.6364521980285645,4.184246063232422e-05,1.81174385547638,0.8407424141038169,0.8443976806978525,0.8411373723089728,0.0,0.0,0.0408473946154117,0.0,0.0,0.0,0.7386200951778252,1948.718994140625,0.0,208.85641000457707,1.0341373682022097,0.8521640040618474,0
pair_003,4,80.0,396.0,0.8632957339286804,0.8632957339286804,0.6278934478759766,0.0001087188720703,1.7628097534179688,0.8388170250033057,0.8410386371382907,0.8408662888821112,0.0,0.0,0.0443039052188396,0.0,0.0,0.0,0.7386200951778252,1944.35791015625,0.0,432.68464266715085,1.034082055091858,0.8154075762493557,0
pair_003,5,96.0,353.0,0.8631870150566101,0.8631870150566101,0.6252721548080444,0.0001319050788879,1.7688764333724976,0.8400780336169745,0.836167856784792,0.8395044074997695,-5.0,1.0,0.0295516978949308,0.0,0.0,0.0,0.7386200951778252,1940.352783203125,0.0,429.9127818523194,1.0339215993881226,0.6984502148418642,0
pair_003,6,109.0,397.0,0.8630551099777222,0.8630551099777222,0.6344936490058899,9.489059448242188e-05,1.8367860317230225,0.8399005232966732,0.841543303178821,0.83975340111487,-1.0,0.0,0.0437522940337657,0.0,0.0,0.0,0.7386200951778252,1944.9620361328125,0.0,404.33896670986337,1.03375244140625,0.8197829088161883,0
pair_003,7,615.0,646.0,0.8629602193832397,0.8629602193832397,0.6318053603172302,0.0004482269287109,1.7552891969680786,0.8504466789054932,0.843515603461259,0.8394826814693538,3.0,0.0,0.0307301636785268,0.0,0.0,0.0,0.7386200951778252,1962.2257080078125,0.0,185.85209172888,1.03360915184021,0.8185768320388878,0
pair_003,8,420.0,625.0,0.8625119924545288,0.8625119924545288,0.6288274526596069,2.688169479370117e-05,1.78539776802063,0.8360386806858825,0.8399535967235643,0.8380466556793666,-3.0,0.0,0.0320901311933994,0.0,0.0,0.0,0.7386200951778252,1952.069580078125,0.0,148.4082207965583,1.032983660697937,0.8218532923048245,0
