pair_id,gap_1_2,relative_gap_1_2,gap_1_3,gap_1_5,relative_gap_1_5,gap_1_10,relative_gap_1_10,gap_1_20,relative_gap_1_20,gap_1_30,gap_1_50,gap_1_100,gap_1_200
pair_116,0.3599033701919214,0.4428083562277157,0.4462698206143031,0.6879560413258627,0.8464290947150171,0.7574460279329214,0.9319263400654813,0.7896999265055917,0.9716100357232448,0.7971347053534265,0.8042568279157568,0.811776593232276,0.8127159708198111
pair_117,0.09376668949422506,0.20155860100625667,0.24544554545671607,0.38646387208270583,0.8307333640188773,0.4321861807217496,0.9290169294702258,0.4502999723774041,0.9679538965821701,0.4587806236667696,0.4621453131299931,0.46414409101365456,0.4651471459725512
pair_118,0.04089738610538496,0.12837743280430278,0.22158104474685056,0.28904375741386173,0.9073121555809013,0.30376625470975677,0.9535262682003489,0.30804939878299914,0.9669711137715777,0.3115991546402655,0.3140782622132643,0.3178473178780729,0.3184577371713406
pair_119,0.013287477669360608,0.2533307210057147,0.020455899135191427,0.028899401776582595,0.5509778808943648,0.040595198027874944,0.773962601606855,0.047117883328485134,0.8983200313022737,0.049325195542958694,0.05188714281157966,0.05228196992981083,0.052403506659302775
pair_120,0.025671547994240172,0.30793240127412513,0.03860632026743399,0.055878663225875216,0.6702693172609826,0.060072210525606864,0.7205712737364051,0.06724631586274622,0.8066252773342596,0.07411992963212075,0.0785434586982462,0.08301145001818448,0.08329310254047254
pair_121,0.13914579256344425,0.6956706642875075,0.1588917522736055,0.17122264161578463,0.856041470169526,0.18497786137458372,0.9248118058781054,0.19419724687246037,0.9709048706806658,0.19630753280524302,0.19806697316479382,0.1997923586478178,0.19995473566097968
pair_122,0.013384559276740204,0.014307784163537472,0.09696795930952928,0.1778114099555549,0.19007628289109924,0.7492099002100956,0.8008880474697428,0.8573223373121649,0.9164577411344835,0.8937075829315665,0.9210559643602091,0.9331519953158618,0.935381287615786
pair_123,0.147889952962578,0.22915240645328053,0.2385974702631125,0.2511895512735826,0.3892129857180107,0.42848800848224566,0.6639332578929549,0.6192037181441281,0.9594432837060275,0.6358986606794181,0.6417118073329782,0.6449021882601863,0.6453042179861872
pair_124,0.019846088428246866,0.2620944576638743,0.021827098290174908,0.03039071958790908,0.40135058337596713,0.04064816188999664,0.5368139915384393,0.05149246959328305,0.680027751595443,0.057892746030582976,0.06742041105313712,0.07367605620057822,0.07560176907506404
pair_125,0.04571596116672458,0.20160710686143177,0.0749863410365402,0.11673316043351542,0.5147925177371605,0.16344073521550262,0.7207726345276281,0.2082677522289234,0.9184595031542043,0.22069889887019178,0.22347478668686802,0.22617946849707735,0.2266917806780143
pair_126,0.03973846031267536,0.050184174339064455,0.5079687296255226,0.6814257893790984,0.8605464415144326,0.7193288588631948,0.9084127713120379,0.7615465374889376,0.9617278551797711,0.775516732582712,0.7852521360928497,0.7907954532948902,0.7917524922473937
pair_127,0.08986767853333617,0.5330459172926528,0.10101595430450003,0.11720083229370845,0.695171235944276,0.14653004944165682,0.8691361108943306,0.15392561002198624,0.9130025313668784,0.16008889839477383,0.16530322916648685,0.16788718992046078,0.16852655520382512
pair_128,0.1955289971427865,0.24473128366847888,0.45870854693398255,0.6412896667341662,0.8026617311834022,0.7537751293817998,0.9434526730389219,0.7791588694436026,0.975223895621808,0.7881710372246395,0.7932396395514358,0.7982061761555441,0.7988614044027776
pair_129,0.25067247330469167,0.3069881279633291,0.7141456173153828,0.7525225826996143,0.9215830356940924,0.7829149858986478,0.9588033448863078,0.8009364669515495,0.9808735014480628,0.8052687171657291,0.8133602099832887,0.8156312211695036,0.8164940406619973
pair_130,0.023819361555441287,0.029352866573920056,0.02550976409302308,0.16664617573075424,0.20535995265420712,0.6757511536446656,0.8327357307179071,0.7574576510650342,0.9334235644963296,0.7755556636539406,0.7942190266843374,0.8089637935831644,0.8114005640648351
pair_131,0.0007939704861825714,0.0011445134429858804,0.06037965091286879,0.155215911904659,0.22374471196571025,0.42030040704470867,0.6058656767809537,0.6508729698124484,0.9382374743022815,0.6860165048844702,0.6904793899853581,0.6932247594458776,0.6936501826234368
pair_132,0.01892062411123393,0.40027193798712835,0.021072365361093366,0.024676901288700127,0.522047848119366,0.03509156935164479,0.7423735278929201,0.038600461241191424,0.8166052735562269,0.04121611695141196,0.04407621173499493,0.0462818518902249,0.04716255360532048
pair_133,0.10520242118386214,0.11252545165085695,0.6225903266816646,0.8551322951015976,0.9146571594523508,0.9188551681642066,0.9828157150366232,0.9291908694388255,0.9938708736628891,0.931236603551902,0.9329705582668466,0.9343630171271786,0.9348563364632636
pair_134,0.2938459889189857,0.8237553241223271,0.29443467753282393,0.3162261062369392,0.8864947913615048,0.3330260391775119,0.9335910074970609,0.3415513490881484,0.9574904980244469,0.3479878201293654,0.35238875885000764,0.35605979686890166,0.35665604943950585
pair_135,0.06586568970757123,0.07440389689389876,0.0693884633938644,0.0851055940408254,0.09613788107618793,0.45035653675423404,0.5087365132730645,0.8362402491883945,0.9446425529798924,0.8677414986449302,0.8785085058446062,0.8844361341822181,0.8851869036753867
pair_136,0.20260532472061954,0.23181410896008592,0.20719786737635326,0.7347582928028992,0.8406854024296205,0.8092061993419895,0.9258661603494868,0.8525542947444283,0.9754635740635128,0.8634314219177609,0.8689865096143949,0.8735052454623664,0.8739306792462338
pair_137,0.047578870153492034,0.2848058096903796,0.06951702391585271,0.08918649091052402,0.5338678845309064,0.1256009958327168,0.751844110645184,0.15403463638641385,0.9220471018935279,0.1584932231006051,0.16389171888081216,0.16625094867789342,0.16699797528749785
pair_138,0.029374295529247994,0.42516339450874535,0.045669330805532246,0.05784523483007328,0.8372516158565074,0.06099462850135505,0.8828359228092738,0.06470852883127859,0.9365908960839594,0.06610042958066166,0.06811523151873289,0.06889549481703287,0.06903375007922163
pair_139,0.06446159789815775,0.08497086564388952,0.14421514509787192,0.3885954122997923,0.5122319279227976,0.6602811321585811,0.870357875032531,0.7475194154444313,0.9853521148557018,0.7520253319706319,0.7540345252190788,0.7569857114531398,0.7585620802583677
pair_140,0.07020825237727335,0.07973548912791029,0.3261566349718691,0.5702779156788879,0.6476644412277174,0.7954922600020166,0.9034402979849666,0.8451127460398773,0.9597942676541249,0.8619232584686444,0.8719325736418834,0.8798180853817396,0.8804432929664073
pair_141,0.017555503824076696,0.07280775170235253,0.1146970445745168,0.2109674889349687,0.8749431919225391,0.2280204194131041,0.9456666266066965,0.23439386309414784,0.9720991408579794,0.23691469516808772,0.239051779169537,0.24057219480712816,0.24108313429128156
pair_142,0.029515540699336457,0.24593073923737718,0.05677530410646632,0.09733187035449833,0.8109930653642561,0.10397528600537598,0.8663476373412563,0.11237751180933754,0.9363570477822478,0.11390754172038887,0.11721490279248539,0.11968184444205325,0.11990621358789134
pair_143,0.08151306604053221,0.10565737181412556,0.1096071974809889,0.4219074936082146,0.5468771951378052,0.691305416526986,0.8960712310194656,0.7575966165883203,0.9819979948269046,0.7662637451686183,0.7689616527511245,0.7707096305239677,0.771419993507668
pair_144,0.16382714189430814,0.29416732232199566,0.35585973655425973,0.42819225413219664,0.7688601985033106,0.5286868129258016,0.9493078027673034,0.5439494033526204,0.976713245514093,0.5461280124315867,0.551863045084734,0.5565498247007951,0.5568515390121219
pair_145,0.016105710031885545,0.01732130924268978,0.06826159269251653,0.6789012424299063,0.7301421882111209,0.8756177800044784,0.9417061598543788,0.9101286211216721,0.9788217511591268,0.9200588209791185,0.9237541828804032,0.9289073317767395,0.9297617245135215
pair_146,0.12089970507546322,0.15975023632877414,0.17635930236308706,0.511894177496914,0.67638887770167,0.6721981408521902,0.8882057387474446,0.7318676927867513,0.9670498105111298,0.7422491506774513,0.7504650212030867,0.755021460303274,0.7567443875064755
pair_147,0.1415535175416447,0.17284900030057312,0.16685918019783053,0.23954572407946173,0.292505899199789,0.464367798369384,0.5670329576678462,0.7969758830733731,0.9731759905745286,0.8090521520862075,0.8144709883393423,0.8183797506456808,0.818873431337961
pair_148,0.08166213283587809,0.09326812451986165,0.21781941699947838,0.27735838296379745,0.31677713158539467,0.6388555586056396,0.7296510355661208,0.7910714980137328,0.9035002199751812,0.8599188634361689,0.8667283559636908,0.8743002633296674,0.8754739749150887
pair_149,0.11593801105302229,0.33474311071164653,0.2064780934127449,0.25194955901315236,0.7274437292866742,0.28495606143552543,0.8227420632344915,0.3163219265939342,0.9133034518414259,0.3372854960917918,0.34304682174832035,0.34568415149125237,0.34629188669206407
pair_150,0.021692448442162338,0.03176115074647514,0.09643536327425217,0.1469632738685075,0.2151773096512609,0.5226071012800465,0.7651788579417448,0.6543728158020345,0.9581045543336593,0.6658666911237827,0.6763356851634658,0.6820990840838219,0.6828914789123579
pair_151,0.026992331508271267,0.21448069041807355,0.06053698214071568,0.06624128366153795,0.5263523178630387,0.10391266395688656,0.8256885812855701,0.11756924966101026,0.9342036211840867,0.12102259808184704,0.12306925505071903,0.12489266974426957,0.1257716598408602
pair_152,0.18258724467044385,0.2370017768664857,0.5589552485587441,0.5838593208261409,0.7578606968170892,0.7461608453479657,0.9685312163774219,0.763552938717745,0.9911064901294594,0.7656611785016183,0.7685349517113628,0.7700394148981173,0.7703369480013571
pair_153,0.024958929572078903,0.029742418513840692,0.4238491871416611,0.5462570382778738,0.650949609103703,0.7431358150915246,0.8855610718899616,0.8201378141091179,0.9773208436610092,0.8277560905375502,0.8336809558989232,0.838411615213716,0.839104771136515
pair_154,0.10808109589106948,0.5563900612315008,0.12315444999927842,0.15246080040946525,0.7848520906997495,0.1667841576524876,0.8585872203057435,0.18034714984879285,0.9284080709953985,0.1871488255313209,0.19098834861097305,0.19267986988316815,0.19419378716885743
pair_155,0.012502913173891052,0.29093512405105926,0.0197966253075978,0.021506005033712732,0.5004315518555835,0.02813661063331486,0.654721678950303,0.037340918441542525,0.8689002785092304,0.03874978876011772,0.04071471116192158,0.04275833413888387,0.042914151388415284
pair_156,0.16375163715038843,0.18100039133477314,0.402971417454699,0.49910918846796043,0.5516827801148344,0.7920037840942776,0.8754293841229263,0.8687209844515217,0.9602275792946589,0.8785133884705936,0.8908178318712936,0.9036674715375161,0.9046170540893779
pair_157,0.30393855481295295,0.5882506725914445,0.35275162522279163,0.41530841657044487,0.8037988320724898,0.4834935121579226,0.9357660593455477,0.5024406037403704,0.972436758704126,0.5088233406108895,0.5133573361250128,0.5157424149545925,0.5166271832848289
pair_158,0.03251790742776195,0.054068742681660883,0.040316055451196986,0.4685741738637152,0.7791158299527993,0.5366183981843503,0.8922555104177438,0.5871519739231174,0.9762795796009577,0.5933301768035424,0.5985635880398982,0.6006939691399601,0.6013386317023488
pair_159,0.02412943348147356,0.02613939843553582,0.10053571012730622,0.45659947434914633,0.4946338916175698,0.7369714890625512,0.7983606993105302,0.8978452043617492,0.9726350827202931,0.9075409629450983,0.916387056657085,0.921316220908399,0.9230405372309521
pair_160,0.01100448943937872,0.12416856971647161,0.01934822784059645,0.025483244101103364,0.2875388257856658,0.06555949477585639,0.7397370629956426,0.07995766986614462,0.902198103767867,0.08172657690937797,0.08494070027996496,0.087669029873074,0.08854679717045595
pair_161,0.011290324556204823,0.034500722211557255,0.017894764185920398,0.08704851719504589,0.2660009192582294,0.17417227262750573,0.5322317498459147,0.2969941868360236,0.9075482186068609,0.3189840954978507,0.32364302696573255,0.3264095941416601,0.3271806178948611
pair_162,0.047949889000301504,0.055346479243152565,0.09071633032433135,0.23616634737086273,0.2725965818734309,0.7867782341832601,0.9081440252534103,0.8476275471445284,0.9783797506531032,0.8535247138804154,0.8586017421996287,0.8642894379878414,0.866267192436059
pair_163,0.019350046560417708,0.1635511065815344,0.02649062716575272,0.06534222326737685,0.5522877109628244,0.08493146589233197,0.7178605584700404,0.10464112515664598,0.884451195498149,0.10863547842562579,0.11516949626624996,0.11780983222546018,0.11826980614722712
pair_164,0.066041536910223,0.4265870116054728,0.10944037939816689,0.12319759721379714,0.7957794032542145,0.13874040017802405,0.896176186531617,0.1455418661320073,0.9401094014686086,0.14911003715543236,0.15170609041978372,0.15410601049712833,0.1547563772311757
pair_165,0.01622902843337437,0.0258618719494953,0.034578197250326626,0.1231330227930294,0.19621941518562583,0.5164435682816755,0.8229819478641506,0.6192531919985085,0.9868148806029157,0.6226888684919365,0.6248255336635827,0.6270571232906285,0.6274474302880055
pair_166,0.018753113078643358,0.029069934500971523,0.023939513264776724,0.22271915820032545,0.34524568341499867,0.5512601173754715,0.8545298819401201,0.6226030398865507,0.9651213381856872,0.6354138208935395,0.6395672257527035,0.6438602526356483,0.6449622086694671
pair_167,0.11535677111409331,0.2438147116464055,0.14313927605932147,0.26520857521758673,0.5605371203470702,0.36069995296307394,0.7623649151516486,0.44959016049328265,0.9502406688491201,0.4649408589241662,0.4689789584292639,0.47233896064826425,0.47307241116020105
pair_168,0.08049934013684235,0.3529520020364019,0.11629722920148358,0.14680622530244541,0.6436767188876699,0.20178176296249592,0.884718770253031,0.21716619553093033,0.9521723203814227,0.21966263287725107,0.22395440360184882,0.22748935269663514,0.22801761106092888
pair_169,0.01969564773769361,0.031218367982422952,0.5083782321134124,0.5627056417646411,0.8919103359456775,0.6025414142692703,0.9550515852955823,0.6206794635771431,0.9838010991637062,0.6254854544946014,0.6285769212966219,0.6303673494350341,0.630834418693256
pair_170,0.00015813074834986063,0.0004041986944026277,0.2433740364297737,0.30222153121675893,0.7725097719003151,0.36121974414846314,0.9233153608697806,0.37458185812991834,0.9574703186001634,0.378771901069341,0.38636198540238725,0.39069190488888056,0.3911398897369143
pair_171,0.029702919043719356,0.044834123203173114,0.11482073488639555,0.32617276330633244,0.49233106800281595,0.5614226135515542,0.8474214466251316,0.653871298515963,0.9869651637111488,0.6577882393638795,0.6597860485069951,0.6619045473155514,0.6624447666992416
pair_172,0.07999286638347125,0.08838245874068534,0.08563578849268205,0.22297978129986928,0.24636573499277503,0.5915058290865153,0.6535425206980213,0.8901836382743893,0.9835454364675218,0.8999807912329958,0.901586296743187,0.9040591921114368,0.90500760006223
pair_173,0.00010795096564049367,0.0009154384159997434,0.028842289973623883,0.0677563796375257,0.5745830292599701,0.08763704620822396,0.743173701946572,0.1008254785818507,0.8550133466408089,0.10792989131958806,0.11358743267284446,0.11701719384185083,0.11786239235035233
pair_174,0.0006810929871424089,0.05067128113398391,0.0023904492708911197,0.0049670356588781255,0.3695325969064952,0.008778195550084949,0.6530714938552697,0.010277866698274567,0.7646425418516161,0.011238397395602995,0.011805764559488592,0.012754089329404215,0.01336010987556999
pair_175,0.721236152609912,0.8417356016405652,0.7720461786901051,0.8090101886937568,0.9441743532257424,0.8327415571186425,0.9718706044557872,0.8457433539846972,0.9870446570429378,0.8507719634963192,0.8549260356278414,0.8565943997038522,0.8567847915994776
pair_176,0.016614431114514994,0.019887764076251483,0.2391399399920976,0.3550956971314118,0.4250557482447826,0.7494823696830913,0.8971434799561199,0.7932709303809171,0.9495591515126478,0.8092993701160721,0.8283550269390116,0.8348722856305709,0.8353415766120053
pair_177,0.0009503919068237221,0.013734551190759468,0.005708580968040347,0.02865993275803331,0.41417788889267454,0.0517636441306285,0.7480602633795781,0.05726773615448867,0.8276024323706909,0.06270547316428798,0.06589476643215844,0.06876766236376844,0.06914962572653897
pair_178,0.1345903515302244,0.7726503453371558,0.13846585963883776,0.14455700266678387,0.8298664559644344,0.15265287786053344,0.8763428986896205,0.16148063671788723,0.9270209068242216,0.1650626677791418,0.1697088742377808,0.17360726077229235,0.17408460424624342
pair_179,0.06243203828444288,0.07567486577618934,0.6450589850971628,0.7701307388357072,0.9334877074809849,0.7949849216492314,0.9636138574525932,0.8093998587188899,0.9810864317572903,0.8187576958514367,0.8220139068092457,0.8245980460619738,0.8249414508157379
