pair_id,set_type,gt_found,corr_score,psr,peak_margin,context_32,context_64,context_128,context_score,phase_residual,phase_penalty,template_residual,center_prior,ambiguity_index,est_scale,est_theta
pair_100,SetB,1,0.6129701733589172,3.026628017425537,-0.0054520368576049805,0.4584028791113065,0.2663047588891952,0.49851711140016797,0.3976093239380066,0.06967778503894806,0.05,2937.4892578125,27.721832551258224,0.967972256187908,9.699999999999998,3.75
pair_101,SetB,1,0.723534345626831,1.846584439277649,0.0021734237670898438,0.6264824683516832,0.6608158873966054,0.6917401825272806,0.666318921639891,0.04152767360210419,0.1662132317597294,4607.6494140625,176.207264322445,0.9277820557066553,8.599999999999998,-0.75
pair_102,SetB,1,0.5528343915939331,2.3777756690979004,-0.0013825297355651855,0.4950313325345692,0.5790158646648451,0.5661494318835586,0.5570723851262753,0.05575641244649887,0.05,4346.9638671875,94.64142856064674,0.9639200149756408,8.599999999999998,-4.0
pair_103,SetB,1,0.7669838070869446,2.884124755859375,0.008103370666503906,0.7080549732977172,0.7309886424029856,0.7292569984236061,0.7257092509901801,0.08798577636480331,0.05,4005.946044921875,90.80198235721508,0.8125654135071684,11.899999999999999,3.5
pair_104,SetB,1,0.3502819836139679,1.8415846824645996,0.012632489204406738,0.324526661361656,0.34465430656300816,0.28596950934665577,0.31715485863619675,0.039575591683387756,0.2,6761.74169921875,28.071337695236398,0.86237316740755,10.199999999999998,3.75
pair_105,SetB,1,0.7432849407196045,2.4445548057556152,-0.033966124057769775,0.6891080254115521,0.7490406122055437,0.7244724114528955,0.7272268145456862,0.06412692368030548,0.05,2300.0419921875,122.04302520013178,0.6361602902412414,11.999999999999998,-4.5
pair_106,SetB,1,0.36503204703330994,2.2875020503997803,0.004874706268310547,0.35998958655969365,0.347846241477544,0.33151485818650117,0.34374235717755686,0.04003347083926201,0.12961646096066226,5094.51416015625,98.41239759298622,0.905263340473175,10.199999999999998,3.25
pair_107,SetB,1,0.7112330794334412,1.8082828521728516,-0.0022500157356262207,0.6554242072717053,0.6900763222750121,0.6783683270025475,0.6784627011653648,0.03092041239142418,0.0875,5781.58056640625,133.33041663476493,0.9339564865381451,8.499999999999998,-0.5
pair_108,SetB,1,0.25950026512145996,1.7023073434829712,0.0007242858409881592,0.2558003191838898,0.17751501894731098,0.1914572238780494,0.19874896096692213,0.036601319909095764,0.1662132317597294,4976.90625,126.38235636353676,0.8780172929105644,10.099999999999998,2.25
pair_109,SetB,1,0.7374774813652039,2.2050082683563232,0.0006793737411499023,0.6834252429017111,0.7020170506365216,0.6864394095482355,0.6920676326542452,0.06696730107069016,0.05,3940.353515625,80.70006195784487,0.8941258409056222,11.2,-2.0
