pair_id,set_type,gt_rank,sel_dist_to_gt,gt_dist_to_gt,sel_raw_ncc,gt_raw_ncc,sel_psr,gt_psr,sel_context,gt_context,sel_gradient,gt_gradient,sel_phase,gt_phase,sel_neighbor,gt_neighbor,sel_family,gt_family,sel_center,gt_center,sel_score,gt_score,sel_margin,gt_margin
pair_098,SetB,9,249.94741939303088,4.558669188182543,0.3826865553855896,0.38531169295310974,0.0,0.0,0.3146987125939914,0.3082383516514382,0.21064963936805725,0.20131658017635345,0.05,0.16249999999999998,0.23399147391319275,0.23237410187721252,197.0,197.0,111.78774530332025,149.5409642873818,0.8323856895667456,0.08000489319411802,0.04525273355223014,0.0202794503305768
pair_099,SetB,2,182.67082086171848,0.26492742988386947,0.7275989055633545,0.7442545890808105,0.0,0.0,0.6979660625407991,0.7140543478987533,0.392471045255661,0.41690728068351746,0.05,0.05,0.48715877532958984,0.48283055424690247,173.0,173.0,143.58621103713267,123.1665539016173,0.6746987586517531,0.5333843380909321,0.141314420560821,0.04005764254854394
pair_100,SetB,4,108.59142018475467,0.4343871138619791,0.5406409502029419,0.6129701733589172,0.0,0.0,0.3992423588895869,0.3976093239380066,0.36034008860588074,0.46168607473373413,0.05,0.05,0.3733093589544296,0.4023393392562866,182.0,182.0,80.57605103254937,27.721832551258224,0.8953471058910994,0.7748952534538739,0.02756471701019836,0.15354916532575158
pair_101,SetB,6,153.57932589781583,0.4825144287211247,0.6923115849494934,0.7192181944847107,0.0,0.0,0.6292971579772206,0.6494652272826884,0.32823315262794495,0.3728896379470825,0.05,0.05,0.595042496919632,0.6330142319202423,200.0,200.0,162.04937519163718,198.00252523642217,0.9441203569607879,0.5442598177610645,0.07431648036036265,0.18267719221178197
pair_106,SetB,6,241.9531302544068,0.14898165101886465,0.36168789863586426,0.3538312017917633,0.0,0.0,0.34825013098014823,0.3257307248735245,0.22686484456062317,0.20321011543273926,0.05,0.05,0.29635991156101227,0.3087946027517319,196.0,196.0,91.44397191723465,155.92626462530293,0.8826834735824352,0.7399081468231303,0.0005061679227483795,0.16488845237604566
pair_107,SetB,18,47.753291139004624,0.3200855269775295,0.7082708477973938,0.7101609706878662,0.0,0.0,0.67112491215083,0.6732397153270342,0.3636888265609741,0.34530022740364075,0.05,0.05,0.6893340796232224,0.6997334510087967,200.0,200.0,140.9432509913121,176.81911661356077,0.1305740576314766,0.020798951727710964,0.04365499188982139,0.0015836633283014719
pair_113,SetB,150,176.90041551834332,0.4406170023781603,0.7157785296440125,0.7070851922035217,0.0,0.0,0.668117794807366,0.6676079239446575,0.430388867855072,0.4002639353275299,0.05,0.05,0.7053992003202438,0.6932254433631897,61.0,76.0,105.30432089900205,238.53092042752024,0.14843595659335854,0.00014791434909847313,0.05435772510663216,2.1509554850933604e-06
pair_114,SetB,4,116.59179802423391,4.596447255359997,0.38672059774398804,0.37143874168395996,0.0,0.0,0.23398797927369822,0.27324371127818914,0.2807483375072479,0.29850974678993225,0.05,0.05,0.3290775306522846,0.3039938174188137,200.0,200.0,144.2653804625351,167.4290894677505,0.8727876063532755,0.6901857942690596,0.03119915447200361,0.17334892216171183
pair_115,SetB,7,228.85672026744567,0.3080908425932617,0.7637697458267212,0.7961683869361877,0.0,0.0,0.7253635927420885,0.7129175435506223,0.5307539105415344,0.6006812453269958,0.05,0.05,0.6179398745298386,0.6216345578432083,181.0,181.0,146.71059948074645,115.76268828944843,0.8804464927246459,0.7966598917439986,0.016416219151719202,0.0607283850499043
pair_116,SetB,10,27.20257175032674,0.40631517058832,0.39305955171585083,0.3926267623901367,0.0,0.0,0.3280655908007989,0.3584660665970665,0.16360019147396088,0.14918991923332214,0.05,0.16249999999999998,0.31517237424850464,0.3143913894891739,197.0,197.0,157.26728839781018,136.4734406395618,0.8127735674402763,0.055327539507354875,0.3599033701919214,0.01849821395940677
pair_122,SetB,3,10.102361303680372,0.19640367559491972,0.3261813223361969,0.36352139711380005,0.0,0.0,0.282484938543967,0.30512008369132115,0.16212111711502075,0.21837443113327026,0.05,0.05,0.3108614683151245,0.34261494874954224,200.0,200.0,70.35978965289763,78.3613425101944,0.9354729436767538,0.8385049843672245,0.013384559276740204,0.006397945859109355
pair_123,SetB,18,40.47281713730718,0.5072481902248702,0.7951754927635193,0.7749453783035278,0.0,0.0,0.7484885375475843,0.705969366246769,0.5423120856285095,0.4849148988723755,0.05,0.05,0.32572327740490437,0.3065797043964267,188.0,188.0,84.87932610477066,60.45246066125018,0.6453771361127871,0.03430799075050366,0.147889952962578,0.0011574122132335177
pair_125,SetB,2,75.18939131648605,0.2933054029023236,0.7910477519035339,0.7817228436470032,0.0,0.0,0.6996664671095343,0.732104863326699,0.5188833475112915,0.506546139717102,0.05,0.05,0.46827607229352,0.4673818275332451,156.0,156.0,115.4664453423591,113.36886697854928,0.22675668666303014,0.18104072549630557,0.04571596116672458,0.02927037986981562
pair_126,SetB,2,104.0232360809939,0.2307793969874171,0.2882697284221649,0.32129594683647156,0.0,0.0,0.28442812535910134,0.323069054382099,0.06937480717897415,0.0819011926651001,0.05,0.05885254915624212,0.23984332382678986,0.247345969080925,197.0,197.0,128.4445405612866,43.382023926967726,0.7918514283011283,0.752112967988453,0.03973846031267536,0.46823026931284734
