pair_id,present,est_scale,est_theta,mode_strong,cx,cy,peak_x,peak_y,corr_score,psr,context_32,context_64,context_128,context_combined,phase_penalty,dist_to_center,neigh_cons,grad_ncc,family,gterr,corr_score_rel,psr_rel,context_128_rel,context_combined_rel,phase_penalty_rel,dist_to_center_rel,neigh_cons_rel,grad_ncc_rel,family_ratio,v25,pool_size,pair_runtime,refined_x,refined_y,refined_gterr
v00000,1,11.599999999999998,-2.75,0,303.0,451.0,260,408,0.5873050689697266,0.0,0.6069862406883665,0.5828344435292575,0.5931876358507138,0.5918060798896618,0.05,203.00246303924493,0.0,0.4513053297996521,187,52.5778739200835,0.04035469889640808,0.0,0.048728556993211436,0.04990771001234651,0.0,-16.864979089914442,0.0,0.1224665641784668,0.935,0.0067344281117802446,200,5.156960964202881,303.0,451.0,52.5778739200835
v00000,1,11.599999999999998,-2.75,0,309.0,347.0,266,304,0.5956149101257324,0.0,0.5827254178023921,0.6021869589750393,0.6014101838947946,0.597983940708412,0.05,244.72433471152803,0.0,0.4526381194591522,187,156.75004638489915,0.04866454005241394,0.0,0.05695110503729228,0.056085570831096665,0.0,24.85689258236866,0.0,0.12379935383796692,0.935,0.0005273931139121798,200,5.156960964202881,309.0,347.0,156.75004638489915
v00000,1,11.599999999999998,-2.75,0,685.0,524.0,642,481,0.5737911462783813,0.0,0.48320538241791444,0.5689882982153307,0.5595496454795338,0.5480562539615287,0.05,186.5502613238588,0.0,0.3838888108730316,187,385.227224734913,0.026840776205062866,0.0,0.015090566622031454,0.006157884084213361,0.0,-33.31718080530058,0.0,0.055050045251846313,0.935,0.03129239839049046,200,5.156960964202881,684.9910609946309,523.6196383491739,385.1982534119306
v00000,1,11.599999999999998,-2.75,0,696.0,524.0,653,481,0.5665916204452515,0.0,0.4895231268313391,0.5695497427517768,0.555966149091856,0.548110982103721,0.05885254915624212,197.46392075515973,0.0,0.41134148836135864,187,396.21208475650684,0.019641250371932983,0.0,0.011507070234353711,0.006212612226405678,0.008852549156242118,-22.403521373999638,0.0,0.08250272274017334,0.935,0.07141035593188357,200,5.156960964202881,696.262416598568,524.1440058856839,396.48161901932144
v00000,1,11.599999999999998,-2.75,0,255.0,502.0,212,459,0.5799702405929565,0.0,0.49573408999604424,0.6165009978176283,0.5922528306012825,0.5826483493667732,0.05,245.0081631293129,0.0,0.41521090269088745,187,45.34324748950088,0.03301987051963806,0.0,0.0477937517437802,0.04074997948945791,0.0,25.14072100015352,0.0,0.08637213706970215,0.935,0.00041208973754307217,200,5.156960964202881,255.0,502.0,45.34324748950088
v00000,1,11.599999999999998,-2.75,0,707.0,525.0,664,482,0.5652040839195251,0.0,0.47623798948519974,0.558855331212966,0.5538593156680908,0.5403334566494626,0.1662132317597294,208.50419660045213,0.0,0.4100853502750397,187,407.2493077655568,0.018253713846206665,0.0,0.009400236810588436,-0.0015649132278526823,0.1162132317597294,-11.363245528707239,0.0,0.08124658465385437,0.935,0.0015645472102514685,200,5.156960964202881,707.0,525.0,407.2493077655568
v00000,1,11.599999999999998,-2.75,0,730.0,526.0,687,483,0.5660921931266785,0.0,0.4962367869093976,0.5704055467860366,0.5558959126801336,0.5497679411683476,0.05885254915624212,231.46490014686893,0.0,0.3956647515296936,187,430.2700854584978,0.019141823053359985,0.0,0.011436833822631276,0.007869571291032273,0.008852549156242118,11.597458017709556,0.0,0.0668259859085083,0.935,0.0005487248681869182,200,5.156960964202881,730.0,526.0,430.2700854584978
v00000,1,11.599999999999998,-2.75,0,719.0,525.0,676,482,0.5616043210029602,0.0,0.498054320060306,0.5731818414011615,0.5514348617941958,0.5494575452902042,0.09358541225631423,220.42232191862965,0.0,0.37621065974235535,187,419.2330662913353,0.014653950929641724,0.0,0.006975782936693431,0.007559175412888863,0.043585412256314224,0.5548797894702773,0.0,0.047371894121170044,0.935,0.0001904019538124585,200,5.156960964202881,719.0,525.0,419.2330662913353
v00000,1,11.599999999999998,-2.75,0,298.0,557.0,255,514,0.5578638911247253,0.0,0.5315696737214085,0.5575192789561598,0.5520204734225843,0.5501298356957793,0.19366069605669878,209.88806540630173,0.0,0.37274599075317383,187,53.540775612682,0.01091352105140686,0.0,0.00756139456508198,0.008231465818464012,0.1436606960566988,-9.979376722857637,0.0,0.043907225131988525,0.935,0.00035558087732995286,200,5.156960964202881,298.0,557.0,53.540775612682
v00000,1,11.599999999999998,-2.75,0,752.0,527.0,709,484,0.5689430832862854,0.0,0.4897011958000284,0.5705453750789156,0.5575247353569794,0.5491682833343637,0.05,253.44230112591703,0.0,0.40048038959503174,187,452.29230641148985,0.02199271321296692,0.0,0.013065656499477107,0.007269913457048416,0.0,33.574858996757655,0.0,0.07164162397384644,0.935,0.0004494609914910855,200,5.156960964202881,752.0,527.0,452.29230641148985
