threshold,weighted_loc,loc_points,f1_rej,rej_points,false_rejects,false_accepts,rho,cal_points,total
0.748,97.51831501831502,39.007326007326014,0.5112781954887218,7.669172932330826,59,6,0.541562152048177,5.41562152048177,85.0921204601386
0.749,97.51831501831502,39.007326007326014,0.5112781954887218,7.669172932330826,59,6,0.541562152048177,5.41562152048177,85.0921204601386
0.75,97.51831501831502,39.007326007326014,0.5112781954887218,7.669172932330826,59,6,0.541562152048177,5.41562152048177,85.0921204601386
0.751,97.51831501831502,39.007326007326014,0.5112781954887218,7.669172932330826,59,6,0.541562152048177,5.41562152048177,85.0921204601386
0.7512269605896822,98.58974358974359,39.43589743589744,0.5074626865671642,7.611940298507463,60,6,0.541562152048177,5.41562152048177,85.46345925488667
0.752,98.58974358974359,39.43589743589744,0.5074626865671642,7.611940298507463,60,6,0.541562152048177,5.41562152048177,85.46345925488667
0.753,98.58974358974359,39.43589743589744,0.5074626865671642,7.611940298507463,60,6,0.541562152048177,5.41562152048177,85.46345925488667
0.7530753484846866,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.754,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.755,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.756,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.757,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.758,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.759,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.76,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.761,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.762,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.763,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.764,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.765,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.766,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.767,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.768,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.769,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.77,98.58974358974359,39.43589743589744,0.5185185185185185,7.777777777777778,60,5,0.5442494199692562,5.442494199692563,85.65616941336778
0.7707164883304907,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.771,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
